zip,geoid,city,state,res_ratio,bus_ratio,oth_ratio,tot_ratio,year,quarter,crosswalk_type
63730,16020,ADVANCE,MO,0.18239722061378114,0.02197802197802198,0.0,0.1697911087305838,2026,1,zip-cbsa
63732,16020,ALTENBURG,MO,0.46958637469586373,0.18181818181818182,0.0,0.45774647887323944,2026,1,zip-cbsa
63732,99999,ALTENBURG,MO,0.5304136253041363,0.8181818181818182,1.0,0.5422535211267606,2026,1,zip-cbsa
63735,99999,BELL CITY,MO,0.9606741573033708,1.0,1.0,0.9626666666666667,2026,1,zip-cbsa
63735,43460,BELL CITY,MO,0.03932584269662921,0.0,0.0,0.037333333333333336,2026,1,zip-cbsa
63736,43460,BENTON,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63737,99999,BRAZEAU,MO,1.0,1.0,0.0,1.0,2026,1,zip-cbsa
63738,99999,BROWNWOOD,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
63739,16020,BURFORDVILLE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63740,43460,CHAFFEE,MO,0.8506972928630024,0.88125,0.9629629629629629,0.8548265460030166,2026,1,zip-cbsa
63740,16020,CHAFFEE,MO,0.14930270713699753,0.11875,0.037037037037037035,0.14517345399698342,2026,1,zip-cbsa
63742,43460,COMMERCE,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
63743,16020,DAISY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63744,16020,DELTA,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
63745,16020,DUTCHTOWN,MO,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
63746,99999,FARRAR,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63747,16020,FRIEDHEIM,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63748,99999,FROHNA,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63750,16020,GIPSY,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
63751,16020,GLENALLEN,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63752,16020,GORDONVILLE,MO,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
63755,16020,JACKSON,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63758,43460,KELSO,MO,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
63760,16020,LEOPOLD,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63763,99999,MC GEE,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
63764,16020,MARBLE HILL,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63766,16020,MILLERSVILLE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63767,43460,MORLEY,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
63769,16020,OAK RIDGE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63770,16020,OLD APPLETON,MO,0.2830188679245283,1.0,1.0,0.32142857142857145,2026,1,zip-cbsa
63770,99999,OLD APPLETON,MO,0.7169811320754716,0.0,0.0,0.6785714285714286,2026,1,zip-cbsa
63771,99999,ORAN,MO,0.0698005698005698,0.058823529411764705,0.0,0.06866077498300475,2026,1,zip-cbsa
63771,43460,ORAN,MO,0.9188034188034188,0.9411764705882353,1.0,0.920462270564242,2026,1,zip-cbsa
63771,16020,ORAN,MO,0.011396011396011397,0.0,0.0,0.010876954452753228,2026,1,zip-cbsa
63774,99999,PERKINS,MO,0.09375,0.0,0.0,0.08823529411764706,2026,1,zip-cbsa
63774,43460,PERKINS,MO,0.90625,1.0,1.0,0.9117647058823529,2026,1,zip-cbsa
63775,16020,PERRYVILLE,MO,0.007186358099878197,0.009296148738379814,0.0,0.007174692901402326,2026,1,zip-cbsa
63775,99999,PERRYVILLE,MO,0.9928136419001218,0.9907038512616202,1.0,0.9928253070985976,2026,1,zip-cbsa
63776,99999,MC BRIDE,MO,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
63779,16020,POCAHONTAS,MO,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
63780,16020,SCOTT CITY,MO,0.0018838304552590266,0.11244979919678715,0.023529411764705882,0.010230179028132993,2026,1,zip-cbsa
63780,43460,SCOTT CITY,MO,0.998116169544741,0.8875502008032129,0.9764705882352941,0.989769820971867,2026,1,zip-cbsa
63781,99999,SEDGEWICKVILLE,MO,0.08571428571428572,0.13513513513513514,0.0,0.08832335329341318,2026,1,zip-cbsa
63781,16020,SEDGEWICKVILLE,MO,0.9142857142857143,0.8648648648648649,1.0,0.9116766467065869,2026,1,zip-cbsa
63782,16020,STURDIVANT,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63783,99999,UNIONTOWN,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63784,43460,VANDUSER,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
63785,16020,WHITEWATER,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63787,99999,ZALMA,MO,0.08488063660477453,0.0,0.0,0.08184143222506395,2026,1,zip-cbsa
63787,16020,ZALMA,MO,0.9151193633952255,1.0,1.0,0.9181585677749361,2026,1,zip-cbsa
63801,99999,SIKESTON,MO,0.15116907168763022,0.13089993706733793,0.1822429906542056,0.14943774556293185,2026,1,zip-cbsa
63801,43460,SIKESTON,MO,0.8488309283123698,0.8691000629326621,0.8177570093457944,0.8505622544370681,2026,1,zip-cbsa
63820,43460,ANNISTON,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
63821,28380,ARBYRD,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63822,99999,BERNIE,MO,0.988822652757079,1.0,1.0,0.9893992932862191,2026,1,zip-cbsa
63822,28380,BERNIE,MO,0.011177347242921014,0.0,0.0,0.01060070671378092,2026,1,zip-cbsa
63823,43460,BERTRAND,MO,1.0,0.9583333333333334,1.0,0.9984177215189873,2026,1,zip-cbsa
63823,99999,BERTRAND,MO,0.0,0.041666666666666664,0.0,0.0015822784810126582,2026,1,zip-cbsa
63824,43460,BLODGETT,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
63825,99999,BLOOMFIELD,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63826,99999,BRAGGADOCIO,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
63827,99999,BRAGG CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63828,99999,CANALOU,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63829,28380,CARDWELL,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63830,99999,CARUTHERSVILLE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63833,99999,CATRON,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63834,43460,CHARLESTON,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63837,99999,CLARKTON,MO,0.0013513513513513514,0.0,0.0,0.0012836970474967907,2026,1,zip-cbsa
63837,28380,CLARKTON,MO,0.9986486486486487,1.0,1.0,0.9987163029525032,2026,1,zip-cbsa
63839,99999,COOTER,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63840,99999,DEERING,MO,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
63841,99999,DEXTER,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63845,43460,EAST PRAIRIE,MO,0.9904761904761905,1.0,1.0,0.9911417322834646,2026,1,zip-cbsa
63845,99999,EAST PRAIRIE,MO,0.009523809523809525,0.0,0.0,0.008858267716535433,2026,1,zip-cbsa
63846,99999,ESSEX,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63847,28380,GIBSON,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
63848,99999,GIDEON,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63849,99999,GOBLER,MO,0.4296875,0.625,1.0,0.4492753623188406,2026,1,zip-cbsa
63849,28380,GOBLER,MO,0.5703125,0.375,0.0,0.5507246376811594,2026,1,zip-cbsa
63850,99999,GRAYRIDGE,MO,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
63851,99999,HAYTI,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63852,28380,HOLCOMB,MO,0.9827044025157232,1.0,1.0,0.9830508474576272,2026,1,zip-cbsa
63852,99999,HOLCOMB,MO,0.01729559748427673,0.0,0.0,0.01694915254237288,2026,1,zip-cbsa
63853,99999,HOLLAND,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
63855,28380,HORNERSVILLE,MO,0.9981851179673321,1.0,1.0,0.9983136593591906,2026,1,zip-cbsa
63855,99999,HORNERSVILLE,MO,0.0018148820326678765,0.0,0.0,0.0016863406408094434,2026,1,zip-cbsa
63857,99999,KENNETT,MO,0.004471414883423826,0.0,0.0,0.0038450975006866246,2026,1,zip-cbsa
63857,28380,KENNETT,MO,0.9955285851165762,1.0,1.0,0.9961549024993134,2026,1,zip-cbsa
63860,99999,KEWANEE,MO,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
63862,99999,LILBOURN,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63863,28380,MALDEN,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63866,99999,MARSTON,MO,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
63867,99999,MATTHEWS,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63868,99999,MOREHOUSE,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
63869,99999,NEW MADRID,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63870,99999,PARMA,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63873,99999,PORTAGEVILLE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63874,99999,RISCO,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63875,28380,RIVES,MO,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
63876,28380,SENATH,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63877,28380,STEELE,MO,0.00825536598789213,0.006097560975609756,0.0,0.007885657959586003,2026,1,zip-cbsa
63877,99999,STEELE,MO,0.9917446340121079,0.9939024390243902,1.0,0.992114342040414,2026,1,zip-cbsa
63878,99999,TALLAPOOSA,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
63879,99999,WARDELL,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63880,28380,WHITEOAK,MO,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
63881,43460,WOLF ISLAND,MO,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
63882,43460,WYATT,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63901,38740,POPLAR BLUFF,MO,0.999182561307902,1.0,1.0,0.9992857142857143,2026,1,zip-cbsa
63901,99999,POPLAR BLUFF,MO,0.0008174386920980927,0.0,0.0,0.0007142857142857143,2026,1,zip-cbsa
63902,38740,POPLAR BLUFF,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63931,99999,BRIAR,MO,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
63932,38740,BROSELEY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63933,28380,CAMPBELL,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63934,99999,CLUBB,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63935,99999,DONIPHAN,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63936,99999,DUDLEY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63937,38740,ELLSINORE,MO,0.12464985994397759,0.05660377358490566,0.0,0.12123241795043536,2026,1,zip-cbsa
63937,99999,ELLSINORE,MO,0.8753501400560224,0.9433962264150944,1.0,0.8787675820495646,2026,1,zip-cbsa
63939,99999,FAIRDEALING,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63940,38740,FISK,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63941,99999,FREMONT,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63942,99999,GATEWOOD,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63943,99999,GRANDIN,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63944,99999,GREENVILLE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63945,38740,HARVIELL,MO,0.9985315712187959,1.0,1.0,0.9985835694050992,2026,1,zip-cbsa
63945,99999,HARVIELL,MO,0.0014684287812041115,0.0,0.0,0.00141643059490085,2026,1,zip-cbsa
63950,99999,LODI,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63951,99999,LOWNDES,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63952,99999,MILL SPRING,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63953,99999,NAYLOR,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63954,38740,NEELYVILLE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63955,99999,OXLY,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
63956,99999,PATTERSON,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63957,99999,PIEDMONT,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63960,99999,PUXICO,MO,0.99633923123856,1.0,1.0,0.9965357967667436,2026,1,zip-cbsa
63960,16020,PUXICO,MO,0.0036607687614399025,0.0,0.0,0.003464203233256351,2026,1,zip-cbsa
63961,38740,QULIN,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63962,38740,ROMBAUER,MO,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
63964,99999,SILVA,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63965,99999,VAN BUREN,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
63966,99999,WAPPAPELLO,MO,0.6505697232772654,0.38095238095238093,0.375,0.6394380853277836,2026,1,zip-cbsa
63966,38740,WAPPAPELLO,MO,0.3494302767227347,0.6190476190476191,0.625,0.36056191467221643,2026,1,zip-cbsa
63967,99999,WILLIAMSVILLE,MO,0.457286432160804,0.625,0.3333333333333333,0.4613506916192026,2026,1,zip-cbsa
63967,38740,WILLIAMSVILLE,MO,0.542713567839196,0.375,0.6666666666666666,0.5386493083807974,2026,1,zip-cbsa
64001,28140,ALMA,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64002,28140,LEES SUMMIT,MO,0.0,1.0,0.0,1.0,2026,1,zip-cbsa
64011,47660,BATES CITY,MO,0.17838125665601703,0.04838709677419355,0.0,0.17262512768130744,2026,1,zip-cbsa
64011,28140,BATES CITY,MO,0.821618743343983,0.9516129032258065,1.0,0.8273748723186926,2026,1,zip-cbsa
64012,28140,BELTON,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64013,28140,BLUE SPRINGS,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64014,28140,BLUE SPRINGS,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64015,28140,BLUE SPRINGS,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64016,28140,BUCKNER,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64017,28140,CAMDEN,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64018,28140,CAMDEN POINT,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64019,47660,CENTERVIEW,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64020,28140,CONCORDIA,MO,0.9300982091276718,0.9833333333333333,1.0,0.9356020942408377,2026,1,zip-cbsa
64020,32180,CONCORDIA,MO,0.007510109763142692,0.008333333333333333,0.0,0.007329842931937173,2026,1,zip-cbsa
64020,42740,CONCORDIA,MO,0.0005777007510109763,0.0,0.0,0.0005235602094240838,2026,1,zip-cbsa
64020,47660,CONCORDIA,MO,0.06181398035817447,0.008333333333333333,0.0,0.05654450261780105,2026,1,zip-cbsa
64021,28140,CORDER,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64022,28140,DOVER,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64024,28140,EXCELSIOR SPRINGS,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64028,28140,FARLEY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64029,28140,GRAIN VALLEY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64030,28140,GRANDVIEW,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64034,28140,GREENWOOD,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64035,99999,HARDIN,MO,0.008733624454148471,0.0,0.0,0.008492569002123142,2026,1,zip-cbsa
64035,28140,HARDIN,MO,0.9912663755458515,1.0,1.0,0.9915074309978769,2026,1,zip-cbsa
64036,28140,HENRIETTA,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64037,47660,HIGGINSVILLE,MO,0.006026113157013726,0.0031446540880503146,0.0,0.005568581477139508,2026,1,zip-cbsa
64037,28140,HIGGINSVILLE,MO,0.9939738868429863,0.9968553459119497,1.0,0.9944314185228605,2026,1,zip-cbsa
64040,28140,HOLDEN,MO,0.001961883408071749,0.0,0.0,0.0018243419338024498,2026,1,zip-cbsa
64040,47660,HOLDEN,MO,0.9980381165919282,1.0,1.0,0.9981756580661976,2026,1,zip-cbsa
64048,28140,HOLT,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64050,28140,INDEPENDENCE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64051,28140,INDEPENDENCE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64052,28140,INDEPENDENCE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64053,28140,INDEPENDENCE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64054,28140,INDEPENDENCE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64055,28140,INDEPENDENCE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64056,28140,INDEPENDENCE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64057,28140,INDEPENDENCE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64058,28140,INDEPENDENCE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64060,28140,KEARNEY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64061,47660,KINGSVILLE,MO,0.949671772428884,1.0,1.0,0.9509594882729211,2026,1,zip-cbsa
64061,28140,KINGSVILLE,MO,0.05032822757111598,0.0,0.0,0.04904051172707889,2026,1,zip-cbsa
64062,28140,LAWSON,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64063,28140,LEES SUMMIT,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64064,28140,LEES SUMMIT,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64065,28140,LEES SUMMIT,MO,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
64066,28140,LEVASY,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
64067,28140,LEXINGTON,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64068,28140,LIBERTY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64069,28140,LIBERTY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64070,47660,LONE JACK,MO,0.06876111440426794,0.10666666666666667,0.0,0.06993795826283136,2026,1,zip-cbsa
64070,28140,LONE JACK,MO,0.9312388855957321,0.8933333333333333,1.0,0.9300620417371687,2026,1,zip-cbsa
64071,28140,MAYVIEW,MO,0.986737400530504,0.9523809523809523,1.0,0.9849624060150376,2026,1,zip-cbsa
64071,47660,MAYVIEW,MO,0.013262599469496022,0.047619047619047616,0.0,0.015037593984962405,2026,1,zip-cbsa
64072,28140,MISSOURI CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64073,28140,MOSBY,MO,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
64074,28140,NAPOLEON,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64075,28140,OAK GROVE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64076,28140,ODESSA,MO,0.9549529849114367,0.9941860465116279,0.9913419913419913,0.9592074592074592,2026,1,zip-cbsa
64076,47660,ODESSA,MO,0.045047015088563305,0.005813953488372093,0.008658008658008658,0.04079254079254079,2026,1,zip-cbsa
64077,28140,ORRICK,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64078,28140,PECULIAR,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64079,28140,PLATTE CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64080,28140,PLEASANT HILL,MO,0.9969110713705088,1.0,1.0,0.9970863364514645,2026,1,zip-cbsa
64080,47660,PLEASANT HILL,MO,0.0030889286294911397,0.0,0.0,0.002913663548535501,2026,1,zip-cbsa
64081,28140,LEES SUMMIT,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64082,28140,LEES SUMMIT,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64083,28140,RAYMORE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64084,28140,RAYVILLE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64085,28140,RICHMOND,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64086,28140,LEES SUMMIT,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64088,28140,SIBLEY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64089,28140,SMITHVILLE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64090,28140,STRASBURG,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64092,28140,WALDRON,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
64093,47660,WARRENSBURG,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64096,32180,WAVERLY,MO,0.012704174228675136,0.043478260869565216,0.0,0.014925373134328358,2026,1,zip-cbsa
64096,28140,WAVERLY,MO,0.9872958257713249,0.9565217391304348,1.0,0.9850746268656716,2026,1,zip-cbsa
64097,28140,WELLINGTON,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64098,28140,WESTON,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64101,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64102,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64105,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64106,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64108,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64109,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64110,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64111,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64112,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64113,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64114,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64116,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64117,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64118,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64119,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64120,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64121,28140,KANSAS CITY,MO,0.0,1.0,1.0,1.0,2026,1,zip-cbsa
64123,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64124,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64125,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64126,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64127,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64128,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64129,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64130,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64131,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64132,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64133,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64134,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64136,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64137,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64138,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64139,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64141,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64144,28140,KANSAS CITY,MO,0.0,0.0,1.0,1.0,2026,1,zip-cbsa
64145,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64146,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64147,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64148,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64149,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64150,28140,RIVERSIDE,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64151,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64152,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64153,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64154,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64155,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64156,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64157,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64158,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64161,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64162,28140,KANSAS CITY,MO,0.0,1.0,0.0,1.0,2026,1,zip-cbsa
64163,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64164,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64165,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
64166,28140,KANSAS CITY,MO,1.0,0.0,1.0,1.0,2026,1,zip-cbsa
64167,28140,KANSAS CITY,MO,1.0,1.0,1.0,1.0,2026,1,zip-cbsa
